stationReference,lat,long,easting,northing,maxOnRecord,minOnRecord,typicalRangeHigh,typicalRangeLow
2894TH,51.440219,-0.535292,501899.0,172265.0,3.324,0.305,2.2,0.43
024017,54.82499,-1.7446709999999999,416502.0,547826.0,2.245,0.065,1.2,0.099
49134,50.788684,-4.516349,222730.0,101810.0,3.914,0.046,1.3,0.045
E21581,52.647705,1.246275,619700.0,310500.0,,,,
4252,52.777609,-1.21547,453018.0,320292.0,,,,
E1151,53.713268,-0.30460699999999996,511990.0,425430.0,,,,
E1533,52.526819,-0.428685,506697.0,293266.0,1.944,0.0,0.501,0.117
2251TH,51.508084,-1.530219,432700.0,178900.0,1.43,0.653,1.2,0.7000000000000001
E25952,52.059832,1.134869,615000.0,244800.0,,,,
E46631,53.524418,-0.076455,527614.0,404806.0,,,,
4187,53.052096,-1.067469,462605.0,350945.0,,,,
L1810,53.697129,-0.9896609999999999,466805.0,422774.0,4.917,-0.106,4.6,0.25
710315,53.877796,-2.387601,374615.0,442471.0,0.8300000000000001,0.041,0.675,0.067
730512,54.3317,-2.736971,352173.0,493156.0,3.029,0.185,0.6000000000000001,0.22
2616_PCH,52.138715,-2.224538,384729.0,248960.0,,,,
055028_TG 9302,52.137017,-2.488532,366660.0,248860.0,2.075,0.079,0.9,0.123
48121,50.340195,-5.15746,175425.0,53688.0,0.9380000000000001,0.0,1.0,0.01
5390TH,51.567832,-0.051025,535177.0,187240.0,6.484,5.065,6.1,5.7780000000000005
4729,52.777175,-0.87826,475765.0,320545.0,,,,
E1708,53.106632,0.0137,534900.0,358500.0,2.44,-0.01,1.802,0.025
4182TH,51.394765,-0.097302,532470.0,167910.0,2.531,0.93,2.335,0.9580000000000001
5459TH,51.65178,0.11902399999999999,546691.0,196903.0,2.6029999999999998,0.799,2.1,0.8200000000000001
E23056,52.95094,0.740391,584200.0,342800.0,,,,
2611,52.417555,-1.126182,459526.0,280311.0,,,,
1801TH,51.648617,-1.210808,454699.0,194720.0,1.9340000000000002,-0.488,0.849,0.0
47137,50.823657,-4.438698,228331.0,105515.0,2.43,0.035,1.8,0.06
52153,51.008129,-2.832096,341717.0,123524.0,3.93,0.312,3.019,0.917
3056TH,51.192355,-0.5985039999999999,498032.0,144615.0,,,,
E24302,52.318507,-0.176335,524400.0,270500.0,1.2850000000000001,0.083,0.488,0.305
F3507,54.65393,-2.291344,381300.0,528800.0,,,,
2250TH,51.401605,-1.323874,447130.0,167170.0,1.49,0.742,1.35,0.9410000000000001
L0317,53.33017,-1.322509,445217.0,381688.0,1.322,-0.025,1.32,0.016
1408TH,52.167771,-1.212815,453936.0,252460.0,2.914,0.834,2.0,0.848
4206,52.435233,-1.913503,405977.0,281922.0,1.8170000000000002,0.0,1.1,0.0
4169TH,51.385796,-0.16357000000000002,527885.0,166795.0,,,,
L1527,53.897872,-2.008295,399552.0,444635.0,2.437,0.012,1.45,0.043000000000000003
L2808,54.081972,-0.877479,473534.0,465701.0,15.291,13.166,15.05,14.235
E1996,52.560337,-0.281806,516572.0,297221.0,,,,
53135,51.581999,-2.158019,389147.0,187028.0,1.27,0.05,0.55,0.149
E22901,51.5018,0.298066,559600.0,180600.0,,,,
E22152,52.432388,0.8770249999999999,595682.0,285495.0,1.207,0.06,0.503,0.1
2627,52.352672,-1.5670410000000001,429586.0,272823.0,2.384,0.627,1.44,0.655
44204,50.776561,-2.574345,359600.0,97600.0,2.07,0.049,0.74,0.024
L0716,53.475976,-1.299081,446618.0,397924.0,6.142,0.34700000000000003,4.5,0.549
E24826,52.08954,1.540693,642651.0,249382.0,3.036,,,
692348,53.357485,-1.996738,400314.0,384513.0,2.459,0.545,2.14,0.58
E16201,51.286708,0.15931099999999998,550675.0,156389.0,79.348,74.542,78.371,75.525
AN-SFRB,53.67726711598593,-0.5254325379496281,497500.0,421100.0,,,,
E21397,52.194578,1.2731379999999999,623800.0,260200.0,,,,
Not_Specified,51.514481,0.72348,589070.0,183023.0,,,,
4091TH,51.47009,-0.24506499999999998,521990.0,176030.0,1.8359999999999999,0.511,2.14,0.897
TQ36_38,51.343072,-0.103752,532170.0,162150.0,58.44,49.035,55.0,49.137
AN-BOST,52.98103652520461,-0.029967944621120002,532361.0,344449.0,,,,
2004TH,51.486605,-1.088869,463360.0,176800.0,0.976,-0.28300000000000003,0.225,0.009000000000000001
H_obs.upstream,52.79907072178228,-0.132693916902295,525991.0,324025.0,,,,
F1715,53.747991999999996,-1.448902,436440.0,428100.0,0.906,0.054,0.5,0.088
E2044,52.845991,-0.100848,528000.0,329300.0,,,,
AN-BURG,53.102017154620285,0.316737547796811,555200.0,358600.0,,,,
720780,53.938698,-2.955067,337400.0,449600.0,2.448,-0.132,1.5,0.40800000000000003
2854TH,51.553414,-0.47961699999999996,505507.0,184932.0,,,,
AN-KLYN_BACKUP,52.740492561506386,0.387203318214548,561254.0,318547.0,,,,
43122,51.202428,-1.958392,403003.0,144803.0,99.88,78.163,99.0,0.0
E14710,50.70114,-1.298748,449619.0,89290.0,3.55,2.55,3.3,2.5700000000000003
AN-COLN,51.85291658033037,0.9636052812425441,604200.0,221300.0,,,,
E15260,51.450401,0.173287,551110.0,174620.0,1.32,0.033,0.9,0.076
AN-FOSD,52.87205263883533,-0.044732118343288,531700.0,332300.0,,,,
5541TH,51.546517,0.183966,551533.0,185330.0,1.163,0.029,3.09,0.084
023020,54.976253,-2.095184,394005.0,564633.0,34.84,30.809,33.3,31.17
AN-BOYG,53.293005227024395,0.29705079765298403,553200.0,379800.0,,,,
46122,50.479033,-3.761402,275120.0,65840.0,4.412,0.08,1.8,0.291
023002,54.851887,-1.937552,404107.0,550791.0,3.208,0.085,1.9,0.215
AN-YARM,52.57206526969755,1.7378084975419852,653376.0,303703.0,,,,
2831,52.74738,-2.971662,334507.0,317084.0,6.265,0.893,4.779,0.933
E2721,52.264488,-0.717818,487600.0,263700.0,,,,
L0668,53.467219,-1.473784,435030.0,396850.0,1.562,-0.02,0.35000000000000003,0.036000000000000004
023055,55.177701,-2.461265,370721.0,587144.0,,,,
E12483,50.969991,-1.33715,446639.0,119162.0,1.728,0.0,1.7000000000000002,0.45
5291TH,51.76432,0.014322,539103.0,209213.0,,,,
AN-CLAC,51.784002747672766,1.157751489363125,617900.0,214200.0,,,,
49122,50.516694,-4.834988,199116.0,72385.0,4.744,,,
2869TH,51.462759,-0.511451,503505.0,174805.0,,,,
AN-GOX,53.71389482128164,-0.304430226207662,512000.0,425500.0,,,,
E4823,52.529248,-0.7587689999999999,484300.0,293100.0,5.04,0.0,1.79,0.23700000000000002
E21891,51.726673,0.5150859999999999,573800.0,206100.0,,,,
AN-WLHS,52.80823180657033,0.21057309920842301,549100.0,325700.0,,,,
L0904,53.596385,-1.063688,462065.0,411499.0,7.577,0.14,5.4,1.52
0009,51.462258,-0.316193,517070.0,175043.0,5.39,,,
0328TH,51.561372,-0.38084599999999996,512335.0,185964.0,,,,
48138,50.131125,-5.255319,167447.0,30748.0,1.798,0.013000000000000001,1.1,0.133
2226A,51.74759943279987,-2.214291236561755,385302.0,205456.0,,,,
5355TH,51.643461,-0.09500299999999999,531910.0,195570.0,2.418,0.922,2.2,0.9580000000000001
E24075,51.730014,0.484859,571700.0,206400.0,,,,
2206A,51.746918362598635,-2.217952609780948,385049.0,205381.0,,,,
43210,50.853069,-2.167089,388334.0,105964.0,2.782,0.293,1.1,0.388
730520,54.33056,-2.721958,353148.0,493019.0,1.262,-0.588,0.5,0.01
L1207,53.710539,-2.101856,393374.0,423797.0,3.091,0.089,1.6,0.199
L1703,53.731002,-1.358177,442440.0,426260.0,3.36,0.0,2.7,1.02
E22025,52.089354,-0.722011,487657.0,244216.0,,,,
0,51.439502,-1.994851,400454.0,171168.0,,,,
2646,52.28899,-2.418688,371538.0,265734.0,6.075,0.151,1.367,0.221
4388TH,51.458131,0.014948,540085.0,175165.0,,,,
43188,51.288489,-1.7211759999999998,419540.0,154410.0,135.48,120.745,135.0,0.0
024024,54.634236,-1.742024,416750.0,526600.0,10.771,0.133,1.63,0.368
L1741,53.740964,-1.36876,441732.0,427362.0,5.74,0.17,4.35,0.25
44241,50.74892,-2.412275,371010.0,94450.0,85.41,56.5,68.0,0.0
744312,54.440158,-3.529373,300909.0,506051.0,2.409,0.08,1.7000000000000002,0.34
E1941,52.288957,-0.679944,490135.0,266468.0,,,,
7086,52.1770999323954,-2.28825742973062,380385.0,253245.0,,,,
692190,53.413802,-2.058026,396240.0,390780.0,1.832,0.026000000000000002,1.7000000000000002,0.078
F1702,53.748489,-1.4226619999999999,438170.0,428169.0,2.908,0.156,2.05,0.234
E8282,50.97515818647327,0.11170580062613901,548350.0,121650.0,,,,
692524,53.407306,-2.174445,388500.0,390070.0,4.342,0.319,1.8,0.398
L1816,53.721659,-1.209849,452237.0,425319.0,7.5969999999999995,-0.382,5.0,0.356
2015,52.114425,-2.108012,392700.0,246240.0,4.061,0.05,1.9,0.165
L1431,53.808702,-1.948901,403462.0,434715.0,0.731,-0.003,0.65,0.02
F2106,54.038156,-1.6502919999999999,423000.0,460300.0,3.664,0.049,2.1,0.105
692118,53.458488,-1.987152,400950.0,395750.0,,,,
2609,52.313513,-1.314911,446800.0,268600.0,2.512,-0.137,1.138,0.01
51101,51.202027017104626,-3.597033385770473,288520.0,145970.0,,,,
022021,55.16249,-1.761294,415306.0,585380.0,,,,
44107,50.789421,-2.750022,347228.0,99141.0,3.136,0.0,1.73,0.276
023060,54.854558,-1.9646659999999998,402366.0,551087.0,,,,
2511,51.91699,-2.086745,394130.0,224278.0,1.461,0.17,0.618,0.22
4175TH,51.402267,-0.187639,526165.0,168585.0,,,,
2275,51.697286,-2.218553,384991.0,199861.0,0.638,0.11,1.5,0.273
L2043,53.883728,-1.4409429999999999,436846.0,443206.0,2.125,0.089,1.8,0.121
E4478,52.197219,-0.741262,486130.0,256190.0,,,,
46152,50.533603,-3.6024000000000003,286532.0,71652.0,2.5220000000000002,,,
4382TH,51.405031,0.056250999999999995,543120.0,169340.0,2.451,0.789,2.4,1.039
50198,51.080046,-4.064537,255480.0,133220.0,5.742,,,
4868TH,51.875292,-0.062702,533460.0,221410.0,1.772,0.547,1.4,0.6920000000000001
E1949,52.239063,-0.7113600000000001,488091.0,260880.0,,,,
690115,53.698657,-2.2007,386846.0,422489.0,,,,
E2710,52.731094,-0.419825,506800.0,316000.0,1.7000000000000002,0.0,0.89,0.31
E27541,52.196896,-0.891972,475830.0,255986.0,,,,
690105,53.694741,-2.251855,383467.0,422064.0,,,,
723423,54.314107,-2.555012,363990.0,491090.0,3.909,0.28,1.556,0.37
4151TH,51.370858,-0.151524,528765.0,165155.0,,,,
690185,53.586045,-2.088957,394208.0,409945.0,,,,
51110,51.155718,-3.302248,309023.0,140414.0,1.502,0.04,0.8,0.08
E24817,51.947059,-0.276838,518531.0,229021.0,,,,
690139,53.700234,-2.283105,381406.0,422683.0,,,,
52233,51.044626,-2.84382,340941.0,127592.0,,,,
44232,50.710531,-1.992859,400600.0,90100.0,1.643,,,
055021_TG 305,52.226571,-2.730348,350210.0,258960.0,3.7560000000000002,0.717,2.6,0.763
E1204,52.228899,-1.110446,460854.0,259340.0,,,,
694122,53.437446,-2.705657,353219.0,393641.0,,,,
E714,51.108316,0.172486,552180.0,136580.0,2.352,0.024,1.25,0.127
E2779,52.226831,-0.950596,471775.0,259256.0,,,,
694075,53.463903,-2.773441,348748.0,396631.0,,,,
L0807,53.543567,-1.369767,441860.0,405400.0,2.11,0.06,1.7000000000000002,0.11
E26181,52.365481,-0.42144699999999996,507580.0,275332.0,,,,
E3403,51.274155,1.16925,621150.0,157550.0,,,,
E8970,50.877166,0.012884,541710.0,110560.0,3.935,0.0,2.9,0.302
4173TH,51.398338,-0.18362499999999998,526455.0,168155.0,,,,
E16120,51.195997,0.254903,557650.0,146503.0,,,,
50126,51.073179,-4.041276,257088.0,132411.0,2.967,0.304,0.8150000000000001,0.47400000000000003
E2065,52.254904,-0.9290569999999999,473200.0,262400.0,,,,
L3807,54.488529,-1.135197,456120.0,510700.0,1.6400000000000001,0.02,0.74,0.03
1817SO,50.870597,0.5486369999999999,579423.0,110994.0,,,,
53126,51.399488,-2.447727,368949.0,166813.0,2.306,0.41000000000000003,1.409,0.455
4188TH,51.422024,-0.174344,527035.0,170805.0,,,,
46150,50.486806,-3.568943,288793.0,66398.0,1.533,0.24,1.51,0.294
E1825,52.233564,-1.074097,463330.0,259890.0,,,,
L3205,53.908662,-0.38468199999999997,506211.0,447044.0,4.031,0.98,3.8,1.6920000000000002
L2725,54.23945,-0.717218,483700.0,483400.0,0.653,0.054,0.85,0.107
E26151,51.983038,-0.7654759999999999,484880.0,232340.0,,,,
L3320,53.720373,-0.235726,516516.0,426331.0,5.696,,,
762600,54.898639,-2.932277,340310.0,556390.0,7.912,0.23500000000000001,2.5,0.263
E1311,52.493886,-0.649292,491800.0,289300.0,,,,
021039,55.593513,-2.232993,385414.0,633347.0,2.721,0.145,1.9,0.23600000000000002
49150,50.832964,-4.558854,219905.0,106836.0,5.1370000000000005,,,
E4481,52.192947,-0.7378429999999999,486372.0,255719.0,,,,
L3331,53.652632,-0.131044,523621.0,418972.0,1.9020000000000001,,,
5190TH,51.764828,0.015113,539156.0,209271.0,1.859,0.611,1.81,1.337
4177TH,51.41336,-0.183893,526395.0,169825.0,,,,
L3231,53.908662,-0.38468199999999997,506211.0,447044.0,1.3559999999999999,,,
43113,51.17155,-1.785174,415115.0,141390.0,1.026,0.105,0.7000000000000001,0.145
E4480,52.193402,-0.7425109999999999,486052.0,255764.0,,,,
L3112,53.929542,-0.334541,509450.0,449443.0,1.495,,,
2620TH,51.433827,-0.773574,485350.0,171250.0,1.018,-0.088,0.8150000000000001,0.125
E4819,52.219214,-0.669482,490991.0,258724.0,,,,
F3102,53.934077,-0.357103,507957.0,449913.0,3.93,2.849,3.175,3.015
022009,55.308429,-1.8959920000000001,406700.0,601600.0,4.048,0.20700000000000002,1.8,0.261
L32014_NE,53.734403,-0.435579,503295.0,427583.0,1.579,0.0,1.35,0.031
4378TH,51.383249,0.07266399999999999,544330.0,166950.0,1.7610000000000001,-0.031,1.2,0.046
E1366,52.211861999999996,-0.776883,483668.0,257777.0,,,,
2199TH,51.486033,-1.039654,466778.0,176780.0,0.84,-0.343,0.30000000000000004,0.017
E1633,52.45855,-0.6117239999999999,494426.0,285418.0,3.04,0.026000000000000002,0.99,0.048
E41434,51.576845,0.616702,581414.0,189687.0,,,,
743008,54.422403,-3.334074,313537.0,503818.0,2.008,0.097,0.85,0.25
E4800,52.422655,-0.954718,471179.0,281033.0,,,,
E47901,52.751366,0.39331099999999997,561626.0,319770.0,4.954,,,
49113,50.844477,-4.5091660000000005,223447.0,107996.0,1.589,0.08,1.0,0.18
E6652,51.010937,0.44450799999999996,571580.0,126350.0,,,,
2935TH,51.410875,-0.515797,503320.0,169029.0,1.6800000000000002,-0.02,1.1,0.30000000000000004
E21284,51.61221,0.52337,574812.0,193392.0,2.689,0.04,1.67,0.021
2857TH,51.526136,-0.488324,504966.0,181886.0,,,,
1674TH,51.740477,-1.259957,451195.0,204901.0,1.198,0.18,1.3940000000000001,0.23
48129,50.252215,-5.041246,183293.0,43563.0,3.363,,,
E19862,52.668256,1.218212,617700.0,312700.0,,,,
2613TH,51.436318,-0.7472219999999999,487177.0,171558.0,2.9619999999999997,1.67,2.9,1.7189999999999999
2802TH,51.602909,-0.384264,511996.0,190578.0,1.173,0.073,1.0,0.148
1090_w3TH,51.71507487710775,-1.4197227353771371,440186.0,201976.0,,,,
690138,53.705772,-2.286263,381200.0,423300.0,1.623,0.003,1.7000000000000002,0.044
E2835,52.681277,-0.460086,504200.0,310400.0,,,,
E21794,52.33651,1.528822,640500.0,276800.0,,,,
L1502,53.876388,-1.891964,407200.0,442250.0,3.876,-0.03,1.8,0.0
713453,53.780871,-2.707902,353450.0,431850.0,,,,
E7435,50.830037,0.025497,542741.0,105344.0,,,,
E25767,52.159428,1.3714629999999999,630700.0,256600.0,,,,
49169,50.475136,-4.726699,206622.0,67477.0,,,,
L39020,54.678181,-1.218223,450507.0,531740.0,1.18,0.003,0.9500000000000001,0.012
1100TH,51.757544,-1.366384,443830.0,206730.0,2.006,0.508,1.3,0.5
50131,50.706654,-4.036259,256315.0,91647.0,1.639,0.031,1.5,0.10300000000000001
1415TH,52.081936,-1.321103,446619.0,242838.0,,,,
L2551,54.248349,-1.065163,461011.0,484034.0,0.195,0.031,0.9,0.033
744111,54.525555,-3.416967,308390.0,515400.0,2.458,0.05,1.55,0.169
3697TH,51.465414,-0.32242499999999996,516629.0,175384.0,,,,
E24068,51.754122,0.657167,583500.0,209500.0,,,,
49167,50.46745,-4.708401,207889.0,66575.0,,,,
024030,54.715017,-1.74235,416696.0,535589.0,0.34900000000000003,0.011,0.7000000000000001,0.02
4186TH,51.416099,-0.143444,529200.0,170200.0,2.868,0.753,2.7,0.834
2731TH,51.504177,-0.6419400000000001,494355.0,179235.0,,,,
1085TH,51.762448,-1.463063,437153.0,207222.0,,,,
713038_,53.815409,-2.53514,364863.0,435593.0,,,,
52126,51.034896,-2.833902,341624.0,126502.0,3.834,0.18,2.26,0.5640000000000001
E2143,53.389037,-0.32691699999999996,511365.0,389327.0,,,,
431117,50.846503,-1.797009,414387.0,105240.0,1.44,0.098,0.9,0.0
700405,53.65471,-2.612083,359643.0,417755.0,0.811,0.127,1.0,0.16
761104,54.649895,-2.737527,352508.0,528562.0,2.934,0.275,1.8,0.325
4191,53.003783,-0.829178,478665.0,345805.0,,,,
E14741,50.61912,-1.3539379999999999,445801.0,80134.0,1.52,0.06,1.52,0.1
2529,52.034502,-1.868386,409125.0,237353.0,3.039,0.494,0.967,0.526
E21737,52.134462,0.141784,546686.0,250626.0,1.04,0.04,0.395,0.127
44148,50.732034,-2.8188329999999997,342307.0,92811.0,,,,
E29202,50.949713,-0.529578,503387.0,117727.0,2.89,0.0,2.25,0.20700000000000002
2512SO,50.830654,-1.263797,451944.0,103716.0,1.18,0.779,1.18,0.8200000000000001
2528,52.044806,-1.886436,407885.0,238497.0,0.88,0.105,0.6000000000000001,0.139
E2273,52.43909,-0.734823,486100.0,283100.0,1.956,0.0,1.6,0.018000000000000002
E21117,52.400595,1.335429,627000.0,283300.0,,,,
E7430,50.830988,0.025665999999999998,542750.0,105450.0,,,,
E13404,50.941207,-1.495758,435524.0,115873.0,1.07,0.38,0.882,0.015
L2926,54.554078,-0.880451,472506.0,518226.0,1.0,0.0,1.4,0.1
021009,55.722364999999996,-2.16338,389835.0,647675.0,6.286,-0.12,3.55,1.088
2706,52.531154,-2.204277,386239.0,292608.0,,,,
692421,53.454855,-2.095579,393750.0,395350.0,,,,
E24804,52.625574,1.0643340000000001,607500.0,307500.0,,,,
E12672,50.848707,-1.307335,448859.0,105694.0,2.797,,,
710200_,53.940669,-2.326107,378690.0,449446.0,,,,
5302TH,51.769116,0.016232,539220.0,209750.0,,,,
2732TH,51.504174,-0.641651,494375.0,179235.0,,,,
E22369,52.188404,0.9624649999999999,602600.0,258600.0,,,,
E14261,50.745533,-1.683293,422441.0,94040.0,1.23,0.06,1.23,0.075
732003,54.201851,-2.953279,337912.0,478877.0,0.843,0.293,1.2,0.31
024009,54.854785,-1.560716,428300.0,551200.0,4.055,0.214,3.0,0.289
E13851,51.177844,-1.39845,442146.0,142240.0,0.99,0.27,0.84,0.32
43169,51.089499,-2.11888,391770.0,132250.0,119.88,103.946,115.0,0.0
E11360,50.796271,-1.025294,468791.0,100087.0,2.92,,,
713038,53.815409,-2.53514,364863.0,435593.0,0.582,0.003,1.0,0.05
E21862,52.253951,-0.309376,515500.0,263100.0,3.445,1.075,1.299,0.096
DCB_UR,51.478413,0.21660000000000001,554025.0,177825.0,,,,
E22024,52.276587,1.456604,635900.0,269900.0,,,,
E12030,50.913866,-1.2966389999999999,449543.0,112947.0,21.96,20.64,20.8,20.6
710200,53.940669,-2.326107,378690.0,449446.0,0.394,0.038,0.7000000000000001,0.075
E1191,53.143044,-0.241774,517700.0,362100.0,3.07,0.0,2.9,0.163
5562TH,51.507967,0.174152,550980.0,181023.0,,,,
4084,52.531656,-1.958157,402935.0,292645.0,,,,
E26981,52.157328,1.052521,608900.0,255400.0,,,,
E13363,50.957997,-1.495975,435496.0,117740.0,1.77,0.81,1.55,0.9
710401,53.891887,-2.350346,377072.0,444026.0,0.186,0.0,0.9,0.02
48113,50.175819,-5.436545,154727.0,36297.0,4.525,,,
48123,50.085634,-5.316508,162850.0,25884.0,,,,
755825,54.827452,-3.162746,325399.0,548690.0,2.294,0.064,1.0,0.005
E42895,52.7697,1.479261,634800.0,324800.0,,,,
E15100,50.738956,-1.160138,459360.0,93597.0,3.06,,,
720708,53.844871,-3.005565,333937.0,439207.0,0.927,0.149,1.8,0.2
F2290,54.290034,-2.258043,383300.0,488300.0,1.419,0.026000000000000002,0.6000000000000001,0.068
4384TH,51.428299,0.023993,540805.0,171865.0,,,,
E21773,52.606338,1.246167,619900.0,305900.0,,,,
E15060,50.729406,-1.152672,459899.0,92541.0,2.65,0.177,1.9,0.02
E20747,50.252224,-5.041232,183294.0,43564.0,,,,
47129,50.655106,-4.353424,233740.0,86580.0,3.234,0.053,1.4,0.10300000000000001
2448TH,51.335871,-0.9407719999999999,473885.0,160175.0,,,,
53145,51.377055,-2.13803,390489.0,164232.0,,,,
E23218,52.129535,1.390132,632132.0,253336.0,,,,
2884,52.695435,-2.3242,378186.0,310912.0,0.55,0.1,0.30000000000000004,0.1
023062,54.988973,-2.110623,393019.0,566050.0,0.686,-0.078,0.157,-0.033
1911TH,51.826251,-0.856541,478900.0,214800.0,2.512,0.20600000000000002,1.9,0.406
E1491,53.268102999999996,0.197262,546635.0,376821.0,,,,
2608,52.656574,-2.716652,351620.0,306781.0,1.8,0.04,1.2,0.06
055044,51.88181432352622,-2.788466650790666,345824.0,220656.0,,,,
780001,55.066848,-2.946363,339660.0,575120.0,4.3629999999999995,0.362,2.0,0.437
E40684,53.460884,-0.47419599999999995,501400.0,397100.0,2.47,0.0,1.35,0.019
E24808,52.310143,1.520251,640059.0,273840.0,,,,
2046,52.639325,-2.326002,378036.0,304671.0,0.5,0.05,0.35000000000000003,0.06
694015,53.463929,-2.700689,353578.0,396584.0,,,,
L1813,53.699599,-1.292918,446780.0,422807.0,1.8359999999999999,-0.015,1.1,0.095
761595,54.610376,-2.827047,346680.0,524229.0,4.521,1.251,2.2,1.294
2063,52.473154,-2.197148,386705.0,286155.0,,,,
693011,53.488408,-2.5228289999999998,365406.0,399206.0,,,,
E14811,50.695451,-1.305261,449165.0,88653.0,0.81,0.006,0.38,0.025
693976,53.390658,-2.560365,362830.0,388350.0,5.537,1.57,4.14,3.548
43163,50.926653,-1.787583,415025.0,114155.0,,,,
E22570,52.04711,0.693116,584775.0,242170.0,,,,
2899BTH,51.471739,-0.5312009999999999,502113.0,175776.0,,,,
693012,53.516028,-2.473719,368685.0,402256.0,,,,
L0235,53.231179,-1.454659,436500.0,370600.0,2.7640000000000002,0.333,1.1,0.36
055041,52.191958,-2.718663,350970.0,255102.0,,,,
L0001,57.144655,-2.0798740000000002,395265.0,805979.0,,,,
E4418,52.720221,-0.141261,525640.0,315240.0,,,,
E13836,51.15204,-1.452116,438416.0,139341.0,1.5470000000000002,0.759,1.0,0.65
693013,53.534764,-2.477157,368471.0,404342.0,,,,
692830,53.438115,-2.215139,385805.0,393505.0,,,,
F3581,54.672926,-2.234106,385000.0,530900.0,1.697,0.074,0.578,0.13
4088,53.707031,-0.725316,484238.0,424156.0,,,,
E45688,52.151565,0.067161,541525.0,252380.0,,,,
693017,53.515874,-2.509007,366345.0,402255.0,,,,
690341,53.521675,-2.388383,374347.0,402850.0,,,,
2125,52.714919,-2.749968,349434.0,313294.0,2.446,0.02,0.43,0.03
45223,50.839335048860946,-2.9348527117481993,334270.0,104840.0,,,,
2645TH,51.468767,-0.620387,495925.0,175325.0,,,,
E21858,52.882727,1.066095,606400.0,336100.0,,,,
693027,53.512268,-2.489903,367609.0,401845.0,,,,
681290,53.128288,-2.373152,375128.0,359080.0,,,,
4080,52.541117,-1.695622,420740.0,293740.0,1.994,0.185,0.799,0.302
753137,54.650764,-3.567079,298986.0,529537.0,,,,
E23316,52.93474,0.891574,594427.0,341397.0,,,,
2509SO,51.060158,-0.333575,516877.0,130301.0,,,,
690481,53.599855,-2.435429,371281.0,411566.0,,,,
53148,51.493159,-2.280981,380589.0,177173.0,0.799,0.0,0.5,0.0
49128,50.509842,-4.568841,217955.0,70936.0,,,,
E10018,50.996436,-0.510104,504650.0,122950.0,,,,
692438,53.514185,-2.03215,397965.0,401947.0,,,,
F2216,54.13342,-1.51864,431550.0,470950.0,1.816,0.05,1.4,0.111
E921,51.275499,0.095139,546236.0,155013.0,1.055,0.003,0.89,0.047
E1056,53.291737,0.122926,541600.0,379300.0,,,,
E9960,51.060158,-0.333561,516878.0,130301.0,37.402,34.3,35.7,34.35
